





ID-EVENTO TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
11025976;"Al comp�s del sentimiento bravo j�venes y mayores";"";"1";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=96760d28e4e5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"SAN BLAS-CANILLEJAS";"/contenido/actividades/Musica";"";
11013696;"Al final de la cuerda";"";"1";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"19:00";"Teatro   T�tulo: Al final de la cuerda  Compa��a: Grupo de teatro Pr�ncipe de Asturias  P�blico: Adultos  Duraci�n: 95 minutos  Sinopsis: Augusto, diplom�tico de profesi�n, se ausenta de su piso por unos d�as. Aprovechando la circunstancia coinciden en su piso diversos personajes desconocidos entre s� que se enfrentar�n a un problema inesperado; un cad�ver cuelga de la chimenea. Deben deshacerse de �l, pero no ser� tan f�cil como esperan?.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=78974ae6a831d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural San Juan Bautista (Ciudad Lineal)";"444202";"4478162";"40.45224737965276";"-3.6580402287911937";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10991680;"Al tunt�n, de L�golas";"";"1";"0";"";"";"2019-11-15 00:00:00.0";"2019-11-15 23:59:00.0";"18:00";"Cuentos al tunt�n o al buen tunt�n. Cuentos que se van dibujando en tu cabeza y en tu alma de aquella manera, al tunt�n. Personajes que aparecen y desaparecen. Historias disparatadas, de miedo o canguelo, de amor, en verso y en prosaSin orden ni medida los cuentos aparecen en la biblioteca, en el teatro, en los libros, en la boca del que cuenta, en tus o�dos. Toman forma de lobo en calzoncillos, de botones, de hebilla, de calle, de monstruo de u�as largas, de rat�n viajero... Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d885b8828ad1c610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca P�blica Municipal D�maso Alonso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e1b63b42b8e1510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal D�maso Alonso (Chamart�n)";"441962";"4479867";"40.467453379213175";"-3.6846112774442705";"CHAMARTIN";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
10991480;"Al tunt�n, de L�golas";"";"1";"0";"";"";"2019-11-21 00:00:00.0";"2019-11-21 23:59:00.0";"18:00";"Cuentos al tunt�n o al buen tunt�n. Cuentos que se van dibujando en tu cabeza y en tu alma de aquella manera, al tunt�n. Personajes que aparecen y desaparecen. Historias disparatadas, de miedo o canguelo, de amor, en verso y en prosaSin orden ni medida los cuentos aparecen en la biblioteca, en el teatro, en los libros, en la boca del que cuenta, en tus o�dos. Toman forma de lobo en calzoncillos, de botones, de hebilla, de calle, de monstruo de u�as largas, de rat�n viajero... Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4365c4b4e791c610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca P�blica Municipal Buenavista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=292431c876681510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Buenavista (Salamanca)";"443092";"4475923";"40.43199309720514";"-3.670929243543714";"SALAMANCA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
10989854;"Al tunt�n, de L�golas Colectivo Esc�nico";"";"1";"0";"";"";"2019-10-03 00:00:00.0";"2019-10-03 23:59:00.0";"18:00";"Cuentos al tunt�n o al buen tunt�n. Cuentos que se van dibujando en tu cabeza y en tu alma de aquella manera, al tunt�n. Personajes que aparecen y desaparecen. Historias disparatadas, de miedo o canguelo, de amor, en verso y en prosaSin orden ni medida los cuentos aparecen en la biblioteca, en el teatro, en los libros, en la boca del que cuenta, en tus o�dos. Toman forma de lobo en calzoncillos, de botones, de hebilla, de calle, de monstruo de u�as largas, de rat�n viajero... Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6825eba2f540c610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Aluche (Latina)";"435820";"4471982";"40.39597072367931";"-3.7562716852987847";"LATINA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
11030067;"Aladdin";"";"1";"0";"";"";"2019-10-04 00:00:00.0";"2019-10-04 23:59:00.0";"18:00";"Basada en el famoso cuento 'Aladino y la l�mpara maravillosa', la trama se sit�a en el ex�tico paisaje del m�tico reino �rabe de Agrabah. Aladdin es un ingenioso joven que, a pesar de vivir en un estado de extrema pobreza, sue�a con casarse con la bella hija del sult�n, la princesa Yasmin. El destino interviene cuando el astuto visir del Sult�n, Yafar, recluta a Aladdin para que le ayude a recuperar una l�mpara m�gica de las profundidades de la Cueva de las Maravillas. El joven encuentra la l�mpara, en la que vive un genio que concede tres deseos a quien lo libere.   Autorizada para todos los p�blicos.   Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=67dabe0e48e6d610VgnVCM2000001f4a900aRCRD";"Viernes de cine en la biblioteca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=655723ab5315e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Jos� Hierro (San Blas-Canillejas)";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Ni�os,/usuario/Familias";
11030307;"Alcal� de Henares, ciudad del saber";"";"1";"0";"";"";"2019-10-26 00:00:00.0";"2019-10-26 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5bf457cb7b17d610VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
10967065;"Alfabetos m�gicos: Cien a�os con Hermann &amp; Gudrun Zapf";"";"1";"1";"M,X,J,V,S,D";"";"2019-06-20 00:00:00.0";"2019-12-12 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33e821839cb2b610VgnVCM2000001f4a900aRCRD";"Exposici�n 'Alfabetos m�gicos: Cien a�os con Hermann &amp; Gudrun Zapf'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54f319106482b610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"440146";"4473936";"40.4138864430981";"-3.7054840717141966";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11013698;"Alg�n d�a todo esto ser� tuyo.";"";"1";"0";"";"";"2019-10-18 00:00:00.0";"2019-10-18 23:59:00.0";"19:00";"Teatro    T�tulo: Alg�n d�a todo esto ser� tuyo  Compa��a: Club Can�bal  P�blico: Adulto  Duraci�n: 80 minutos  Sinopsis: En su lecho de muerte a Don Ram�n Areces, due�o de El Corte Ingl�s, se le mezclan los recuerdos de infancia con sus andanzas en Cuba y las ofertas de Navidad que suenan por la megafon�a de su gran empresa. Abrumado por su pasado, Don Ram�n Areces pasea por sus recuerdos tratando de encontrar su �ltimo anhelo, una met�fora que haga justicia a su persona. Una met�fora perfecta que resuene en el entierro del supuesto fundador de El Corte Ingl�s. https://vimeo.com/279808487  Programado por Teatro de la Abad�a en la temporada pasada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3974ae6a831d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural San Juan Bautista (Ciudad Lineal)";"444202";"4478162";"40.45224737965276";"-3.6580402287911937";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10991763;"Aliteraciones y cacofon�as: c�mo evitarlas";"";"1";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"19:00";"Luis Sol�s, director del Centro de Reescritura, ofrece el Taller gratuito de correcci�n de textos literarios en tres jornadas. La segunda de ellas es 'Aliteraciones y cacofon�as: c�mo evitarlas'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=144c74bf74e1c610VgnVCM2000001f4a900aRCRD";"Taller de correcci�n de textos literarios";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4ab74bf74e1c610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca P�blica Municipal Mario Vargas Llosa (Centro)";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/CursosTalleres";"";
11022779;"American Cultural Bites: Broadway state of mind: American musicals and U.S. cultural history";"";"1";"1";"V";"4/10/2019;11/10/2019;18/10/2019;1/11/2019;8/11/2019;15/11/2019;29/11/2019;6/12/2019;13/12/2019;";"2019-09-27 00:00:00.0";"2019-12-20 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dbd62e72d94d610VgnVCM2000001f4a900aRCRD";"American Cultural Bites: Broadway state of mind: American musicals and U.S. cultural history";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1028214254fc9610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Buenavista (Salamanca)";"443092";"4475923";"40.43199309720514";"-3.670929243543714";"SALAMANCA";"/contenido/actividades/CursosTalleres";"";
11031843;"Anafha";"";"1";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"19:00";"C�a. Teatrodeloinvisible.Anafha es una obra de teatro documental creada a partir del diario de una ni�a afgana. Una historia real contada desde los ojos infantiles de su escritora, la propia Anafha, que comienza a escribir su diario con tan solo cinco a�os. A los ocho, emprende el viaje de huida que ha marcado su vida, y actualmente, con trece, vive en Indonesia y lucha junto a su familia por ser reconocida como refugiada para poder viajar a otro pa�s en el que, en palabras de ella misma, 'existan derechos de la mujer";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2f8c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"HORTALEZA";"/contenido/actividades/TeatroPerformance";"";
11031930;"Aniclown";"";"1";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"18:30";"Cia. El�stica.Espect�culo infantil de CLOWN y MAGIA, llevado a cabo por Anika, un payaso entra�able y divertido que nos envuelve en las situaciones m�s divertidas donde la risa y la participaci�n de ni�os y ni�as son los protagonistas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=43e3c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Federico Chueca (Hortaleza)";"444847";"4479572";"40.46498334634005";"-3.650568266584691";"HORTALEZA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
10494790;"Anillamiento cinent�fico en El Pardo";"";"1";"0";"";"";"2019-12-14 00:00:00.0";"2019-12-14 23:59:00.0";"09:30";"Eventos especiales. Con motivo de la celebraci�n del d�as de inter�s Especial Aves de El Pardo  Todos los p�blicos a partir de 7 a�os  N�mero de plazas: 20 Horario: de 9:30 a 12:30 horas Reserva previa mediente preinscripci�n para participar en esta actividad Tel�fono 917359634 y el el correo electr�nico cinmontecarmelo@yahoo.com";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bf3057851f9e510VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretaci�n de la Naturaleza Montecarmelo. Primavera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6815621aa6fc2510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretaci�n de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"FUENCARRAL-EL PARDO";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Ni�os,/usuario/Familias";
11023335;"Animales. El Retablo (Madrid)";"";"1";"1";"L,M,X,J,V,S,D";"";"2019-11-23 00:00:00.0";"2019-11-24 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98919e6240e4d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"Teatro Municipal de T�teres. Parque de El Retiro";"441748";"4474466";"40.41878362561595";"-3.6866519471003647";"RETIRO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os";
11024467;"Antolog�a de la Rabia";"";"1";"0";"";"";"2019-10-18 00:00:00.0";"2019-10-18 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9885297309d5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"SAN BLAS-CANILLEJAS";"/contenido/actividades/TeatroPerformance";"";
11031845;"Antolog�a de la rabia";"";"1";"0";"";"";"2019-10-19 00:00:00.0";"2019-10-19 23:59:00.0";"19:00";"C�a. Colectivo Trance.A D L R es exactamente esa presi�n bajo la que vivimos constantemente. Es un v�mito, una saturaci�n de emociones, un grito a bocajarro. Una bofetada en la cara. Una ca�da cuesta abajo y sin frenos. �Nuestrageneraci�n est� perdida, sometida?. �No entiende de emociones y no tiene recursos?.�Tenemos miedo a lo que se salga de lo normativo y rechazamos lo diferente?.�No hay opci�n posible?. �Ya no somos capaces de sentir?.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c19c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"HORTALEZA";"/contenido/actividades/TeatroPerformance";"";
11030875;"Antonio L�pez C�mara";"";"1";"1";"L,M,X,J,V";"";"2019-10-01 00:00:00.0";"2019-10-31 23:59:00.0";"00:00";"Exposici�n de pintura. en horario de apertura del Centro Sociocultural.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6119e4cfa318d610VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Sociocultural Almirante Churruca (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f22064b68b893510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Almirante Churruca (Latina)";"433786";"4470559";"40.3829835905706";"-3.7800890564106613";"LATINA";"/contenido/actividades/Exposiciones";"";
10993352;"Aprende a bailar Marinera";"";"1";"1";"S";"";"2019-10-05 00:00:00.0";"2020-06-28 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a63a68e7d182c610VgnVCM1000001d4a900aRCRD";"Aprende a bailar Marinera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae155e955f32c610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"SAN BLAS-CANILLEJAS";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"";
11019365;"APRES DEMAIN";"";"0";"0";"";"";"2019-10-26 00:00:00.0";"2019-10-26 23:59:00.0";"";"Dos a�os despu�s del �xito del documental Demain, Cyril Dion vuelve a las iniciativas que inspiraron el documental. Se embarca con �l su amiga Laure Noualhat, una reconocida investigadora en ecolog�a y muy esc�ptica sobre la capacidad de las microiniciativas para tener un impacto real frente al cambio clim�tico. Su confrontaci�n humor�stica los lleva al l�mite: �qu� funciona, qu� falla? �Y si, finalmente, todo esto nos obliga a inventar una nueva historia para la humanidad?� ESTRENO EN ESPA�A �";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a96700141de3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10262826;"�rea Gammers";"";"1";"1";"V";"";"2019-10-11 00:00:00.0";"2019-10-18 23:59:00.0";"18:00";"P�sate por Chamber�. Tardes de ocio con videoconsola, juegos, din�micas. Forma parte de nuestro grupo abierto y haznos tus propuestas.   Fecha y hora de celebraci�n: viernes 11 y 18 de octubre  de 18 a 20 h.  Periodo de inscripci�n: Hasta completar plazas.  ?Plazas: ?15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=936b428f9673a510VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Chamber�'. Agosto 2019";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c604786b5fd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD";"Centro Juvenil Chamber�";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"CHAMBERI";"";"/usuario/Jovenes";
